episode,mean_reward
5450,-182.21
5451,-182.66
5452,-180.72
5453,-181.39
5454,-181.02
5455,-181.22
5456,-177.8
5457,-177.21
5458,-178.56
5459,-179.09
5460,-179.16
5461,-180.3
5462,-177.34
5463,-176.57
5464,-177.25
5465,-177.12
5466,-177.7
5467,-178.15
5468,-177.92
5469,-177.9
5470,-178.11
5471,-177.69
5472,-177.96
5473,-177.23
5474,-177.54
5475,-175.38
5476,-175.95
5477,-175.93
5478,-175.87
5479,-176.79
5480,-176.81
5481,-178.18
5482,-179.29
5483,-179.4
5484,-179.2
5485,-179.21
5486,-180.15
5487,-176.64
5488,-176.12
5489,-176.86
5490,-176.54
5491,-176.69
5492,-176.58
5493,-178.91
5494,-179.17
5495,-180.14
5496,-180.31
5497,-177.84
5498,-178.2
5499,-178.5
5500,-179.15
5501,-179.43
5502,-179.94
5503,-179.48
5504,-179.87
5505,-179.71
5506,-179.93
5507,-180.56
5508,-179.84
5509,-180.33
5510,-180.64
5511,-180.6
5512,-180.5
5513,-181.11
5514,-180.38
5515,-179.33
5516,-179.64
5517,-179.74
5518,-179.24
5519,-182.56
5520,-182.48
5521,-181.35
5522,-181.77
5523,-181.99
5524,-181.62
5525,-181.33
5526,-181.17
5527,-180.59
5528,-180.44
5529,-181.11
5530,-178.02
5531,-176.98
5532,-176.88
5533,-176.93
5534,-176.2
5535,-174.98
5536,-174.64
5537,-170.93
5538,-170.98
5539,-172.16
5540,-171.92
5541,-171.71
5542,-171.79
5543,-171.88
5544,-172.16
5545,-172.67
5546,-172.69
5547,-172.67
5548,-172.34
5549,-171.35
5550,-171.43
5551,-170.55
5552,-171.18
5553,-170.17
5554,-171.15
5555,-170.79
5556,-171.12
5557,-170.89
5558,-169.32
5559,-168.95
5560,-172.19
5561,-170.89
5562,-171.59
5563,-172.05
5564,-171.34
5565,-171.69
5566,-171.77
5567,-172.01
5568,-172.08
5569,-171.7
5570,-172.13
5571,-173.07
5572,-173.38
5573,-175.54
5574,-175.36
5575,-175.63
5576,-174.95
5577,-175.12
5578,-174.79
5579,-174.2
5580,-173.67
5581,-173.42
5582,-171.79
5583,-171.58
5584,-171.37
5585,-171.67
5586,-170.51
5587,-170.38
5588,-170.13
5589,-168.96
5590,-168.36
5591,-167.96
5592,-168.02
5593,-166.11
5594,-167.42
5595,-166.67
5596,-166.66
5597,-166.77
5598,-166.38
5599,-165.52
5600,-165.36
5601,-166.02
5602,-166.21
5603,-166.6
5604,-166.94
5605,-166.96
5606,-167.08
5607,-167.05
5608,-167.44
5609,-166.82
5610,-166.7
5611,-167.11
5612,-167.94
5613,-167.17
5614,-167.32
5615,-166.88
5616,-167.62
5617,-168.26
5618,-168.91
5619,-165.86
5620,-168.03
5621,-168.01
5622,-168.06
5623,-168.28
5624,-169.95
5625,-169.89
5626,-171.3
5627,-171.8
5628,-172.55
5629,-172.67
5630,-171.78
5631,-173.78
5632,-174.44
5633,-175.55
5634,-175.49
5635,-175.99
5636,-175.98
5637,-175.81
5638,-175.91
5639,-175.75
5640,-175.3
5641,-174.35
5642,-174.31
5643,-173.79
5644,-173.85
5645,-173.38
5646,-172.98
5647,-172.87
5648,-174.32
5649,-174.93
5650,-174.89
5651,-175.19
5652,-175.3
5653,-176.5
5654,-175.85
5655,-177.03
5656,-177.07
5657,-178.03
5658,-179.44
5659,-180.39
5660,-176.85
5661,-177.56
5662,-176.31
5663,-175.77
5664,-175.64
5665,-175.98
5666,-175.83
5667,-174.81
5668,-176.68
5669,-177.17
5670,-176.97
5671,-177.01
5672,-176.7
5673,-176.13
5674,-176.54
5675,-177.08
5676,-177.16
5677,-176.98
5678,-178.08
5679,-178.99
5680,-179.36
5681,-180.08
5682,-181.28
5683,-181.91
5684,-181.4
5685,-182.77
5686,-183.86
5687,-184.05
5688,-184.72
5689,-185.48
5690,-186.42
5691,-186.6
5692,-189.2
5693,-189.25
5694,-188.3
5695,-190.06
5696,-189.83
5697,-191.13
5698,-192.63
5699,-194.25
5700,-194.22
5701,-193.88
5702,-193.66
5703,-193.85
5704,-193.39
5705,-194.43
5706,-195.33
5707,-195.1
5708,-194.68
5709,-195.54
5710,-196.31
5711,-196.39
5712,-195.25
5713,-195.64
5714,-197.03
5715,-197.05
5716,-197.26
5717,-196.33
5718,-196.51
5719,-196.6
5720,-194.66
5721,-194.98
5722,-195.62
5723,-195.29
5724,-195.11
5725,-195.87
5726,-195.17
5727,-195.81
5728,-196.75
5729,-196.51
5730,-197.46
5731,-196.51
5732,-196.16
5733,-195.37
5734,-197.44
5735,-197.57
5736,-197.36
5737,-197.93
5738,-198.04
5739,-199.11
5740,-198.92
5741,-200.38
5742,-201.34
5743,-201.99
5744,-202.65
5745,-204.39
5746,-205.28
5747,-204.81
5748,-206.44
5749,-206.65
5750,-209.03
5751,-209.33
5752,-210.32
5753,-209.61
5754,-209.3
5755,-208.63
5756,-208.2
5757,-207.82
5758,-206.73
5759,-206.16
5760,-206.93
5761,-206.97
5762,-207.45
5763,-210.37
5764,-211.19
5765,-210.76
5766,-211.58
5767,-212.56
5768,-212.59
5769,-213.29
5770,-213.49
5771,-213.74
5772,-213.92
5773,-213.63
5774,-213.51
5775,-213.01
5776,-213.41
5777,-214.46
5778,-214.15
5779,-213.8
5780,-214.18
5781,-213.89
5782,-213.51
5783,-213.19
5784,-215.09
5785,-215.12
5786,-213.88
5787,-214.06
5788,-213.87
5789,-213.42
5790,-213.07
5791,-213.34
5792,-211.42
5793,-212.27
5794,-212.23
5795,-210.59
5796,-210.38
5797,-211.22
5798,-210.24
5799,-211.07
5800,-214.09
5801,-213.89
5802,-215.21
5803,-214.89
5804,-215.88
5805,-216.67
5806,-216.26
5807,-216.19
5808,-216.54
5809,-215.53
5810,-215.67
5811,-215.93
5812,-218.33
5813,-219.09
5814,-218.17
5815,-218.47
5816,-219.94
5817,-220.83
5818,-221.34
5819,-221.13
5820,-222.47
5821,-223.22
5822,-223.27
5823,-224.14
5824,-223.64
5825,-223.53
5826,-224.25
5827,-224.01
5828,-222.08
5829,-221.71
5830,-221.79
5831,-222.1
5832,-222.44
5833,-224.93
5834,-224.24
5835,-224.95
5836,-226.22
5837,-227.19
5838,-227.56
5839,-227.88
5840,-228.71
5841,-227.94
5842,-227.73
5843,-228.91
5844,-229.94
5845,-228.77
5846,-228.19
5847,-228.86
5848,-228.74
5849,-231.73
5850,-230.05
5851,-230.44
5852,-229.85
5853,-231.12
5854,-231.03
5855,-230.19
5856,-230.88
5857,-231.96
5858,-232.72
5859,-232.41
5860,-232.64
5861,-232.92
5862,-233.12
5863,-231.2
5864,-230.72
5865,-231.41
5866,-230.52
5867,-231.09
5868,-229.58
5869,-229.37
5870,-232.49
5871,-232.51
5872,-232.63
5873,-232.34
5874,-232.21
5875,-232.16
5876,-232.5
5877,-232.15
5878,-233.19
5879,-233.33
5880,-233.58
5881,-233.04
5882,-233.06
5883,-233.83
5884,-233.3
5885,-232.08
5886,-233.18
5887,-232.71
5888,-231.66
5889,-231.63
5890,-231.76
5891,-232.03
5892,-234.04
5893,-234.07
5894,-235.39
5895,-235.64
5896,-237.74
5897,-235.82
5898,-235.15
5899,-233.37
5900,-230.24
5901,-231.47
5902,-231.33
5903,-231.86
5904,-231.14
5905,-229.87
5906,-229.58
5907,-229.01
5908,-229.43
5909,-229.44
5910,-228.58
5911,-229.32
5912,-227.46
5913,-228.08
5914,-227.16
5915,-226.97
5916,-225.87
5917,-226.3
5918,-224.66
5919,-224.7
5920,-225.03
5921,-225.63
5922,-226.1
5923,-226.34
5924,-227.17
5925,-226.76
5926,-226.13
5927,-226.54
5928,-226.08
5929,-226.29
5930,-225.55
5931,-225.51
5932,-225.96
5933,-223.93
5934,-223.94
5935,-222.92
5936,-222.08
5937,-224.42
5938,-223.22
5939,-221.19
5940,-221.13
5941,-220.73
5942,-220.51
5943,-219.73
5944,-218.45
5945,-218.8
5946,-219.93
5947,-219.58
5948,-218.28
5949,-215.66
5950,-214.63
5951,-214.68
5952,-214.42
5953,-212.77
5954,-213.56
5955,-215.04
5956,-214.24
5957,-213.4
5958,-212.76
5959,-213.79
5960,-213.13
5961,-212.9
5962,-212.09
5963,-211.91
5964,-211.18
5965,-210.33
5966,-210.16
5967,-209.36
5968,-208.67
5969,-208.39
5970,-205.36
5971,-203.8
5972,-203.47
5973,-203.44
5974,-204.26
5975,-204.77
5976,-204.54
5977,-204.42
5978,-202.4
5979,-201.92
5980,-202.03
5981,-201.32
5982,-201.16
5983,-201.52
5984,-201.22
5985,-201.2
5986,-201.8
5987,-201.98
5988,-202.93
5989,-203.3
5990,-202.58
5991,-201.84
5992,-199.46
5993,-200.6
5994,-200.12
5995,-199.82
5996,-197.79
5997,-198.29
5998,-198.71
5999,-199.51
6000,-199.43
6001,-198.17
6002,-197.27
6003,-196.98
6004,-196.9
6005,-195.42
6006,-195.33
6007,-195.67
6008,-195.55
6009,-195.78
6010,-195.58
6011,-194.86
6012,-195.79
6013,-194.62
6014,-195.43
6015,-195.42
6016,-194.92
6017,-193.6
6018,-195.07
6019,-194.69
6020,-193.09
6021,-191.59
6022,-190.0
6023,-190.22
6024,-189.56
6025,-189.3
6026,-188.91
6027,-188.19
6028,-188.44
6029,-188.06
6030,-188.26
6031,-187.42
6032,-186.68
6033,-185.96
6034,-184.61
6035,-183.77
6036,-184.04
6037,-180.91
6038,-182.11
6039,-182.74
6040,-182.28
6041,-182.25
6042,-181.76
6043,-180.07
6044,-179.42
6045,-178.35
6046,-177.82
6047,-177.71
6048,-176.47
6049,-176.67
6050,-176.37
6051,-175.24
6052,-174.99
6053,-174.94
6054,-174.07
6055,-173.12
6056,-173.3
6057,-172.59
6058,-172.68
6059,-173.37
6060,-172.95
6061,-172.94
6062,-173.33
6063,-172.83
6064,-173.14
6065,-173.47
6066,-173.51
6067,-173.29
6068,-173.49
6069,-172.86
6070,-173.21
6071,-173.52
6072,-173.85
6073,-173.35
6074,-172.12
6075,-171.81
6076,-171.4
6077,-171.66
6078,-172.39
6079,-173.0
6080,-172.31
6081,-172.22
6082,-172.43
6083,-172.44
6084,-172.03
6085,-172.48
6086,-171.4
6087,-171.54
6088,-170.63
6089,-169.7
6090,-169.91
6091,-170.89
6092,-170.65
6093,-169.39
6094,-169.54
6095,-169.76
6096,-170.31
6097,-169.91
6098,-170.18
6099,-169.01
6100,-168.57
6101,-168.89
6102,-168.23
6103,-169.09
6104,-169.58
6105,-170.7
6106,-171.52
6107,-171.82
6108,-171.84
6109,-171.98
6110,-172.86
6111,-172.87
6112,-172.1
6113,-171.52
6114,-170.98
6115,-171.49
6116,-170.78
6117,-172.15
6118,-171.67
6119,-172.33
6120,-173.39
6121,-173.8
6122,-174.4
6123,-173.49
6124,-172.62
6125,-172.07
6126,-173.3
6127,-173.56
6128,-174.25
6129,-175.9
6130,-176.79
6131,-177.34
6132,-177.59
6133,-177.65
6134,-178.23
6135,-178.65
6136,-178.34
6137,-179.24
6138,-180.61
6139,-180.5
6140,-180.39
6141,-180.0
6142,-179.81
6143,-182.32
6144,-182.5
6145,-182.38
6146,-182.13
6147,-181.58
6148,-181.59
6149,-180.35
6150,-181.74
6151,-181.86
6152,-182.98
6153,-183.58
6154,-184.38
6155,-184.55
6156,-184.73
6157,-185.2
6158,-185.84
6159,-185.23
6160,-185.21
6161,-185.74
6162,-185.33
6163,-185.43
6164,-186.06
6165,-186.35
6166,-186.98
6167,-189.59
6168,-189.88
6169,-190.0
6170,-190.12
6171,-189.83
6172,-189.15
6173,-189.63
6174,-190.46
6175,-189.72
6176,-191.82
6177,-191.98
6178,-191.81
6179,-191.53
6180,-191.02
6181,-191.44
6182,-190.93
6183,-189.89
6184,-190.27
6185,-189.91
6186,-189.62
6187,-190.27
6188,-191.73
6189,-192.44
6190,-192.28
6191,-192.8
6192,-193.48
6193,-193.25
6194,-191.32
6195,-191.32
6196,-190.53
6197,-190.58
6198,-191.0
6199,-191.2
6200,-192.56
6201,-193.52
6202,-194.05
6203,-193.74
6204,-193.15
6205,-193.02
6206,-192.08
6207,-192.35
6208,-191.96
6209,-191.02
6210,-190.08
6211,-190.02
6212,-189.82
6213,-190.21
6214,-189.6
6215,-189.47
6216,-190.62
6217,-189.84
6218,-190.54
6219,-189.55
6220,-188.5
6221,-188.93
6222,-189.36
6223,-189.81
6224,-190.21
6225,-194.26
6226,-192.13
6227,-193.35
6228,-193.36
6229,-191.85
6230,-190.89
6231,-190.14
6232,-191.12
6233,-190.73
6234,-191.02
6235,-190.85
6236,-190.6
6237,-189.7
6238,-188.5
6239,-187.43
6240,-186.76
6241,-187.62
6242,-188.02
6243,-185.81
6244,-186.44
6245,-186.58
6246,-185.97
6247,-187.26
6248,-186.79
6249,-186.79
6250,-186.24
6251,-186.99
6252,-185.57
6253,-184.47
6254,-184.25
6255,-183.78
6256,-183.22
6257,-183.04
6258,-182.61
6259,-181.56
6260,-181.35
6261,-180.0
6262,-182.17
6263,-182.06
6264,-182.09
6265,-181.48
6266,-180.24
6267,-177.49
6268,-177.45
6269,-177.39
6270,-175.83
6271,-176.42
6272,-177.41
6273,-177.15
6274,-177.2
6275,-178.51
6276,-176.46
6277,-175.49
6278,-175.19
6279,-175.03
6280,-175.22
6281,-174.98
6282,-175.76
6283,-175.54
6284,-175.45
6285,-175.05
6286,-175.14
6287,-174.92
6288,-173.57
6289,-172.84
6290,-173.03
6291,-171.62
6292,-171.36
6293,-171.73
6294,-172.19
6295,-171.72
6296,-173.8
6297,-173.93
6298,-173.0
6299,-173.17
6300,-172.54
6301,-171.34
6302,-171.59
6303,-170.74
6304,-170.84
6305,-170.63
6306,-170.36
6307,-170.99
6308,-170.65
6309,-172.33
6310,-172.16
6311,-172.1
6312,-172.09
6313,-171.88
6314,-172.23
6315,-173.32
6316,-172.41
6317,-171.84
6318,-170.69
6319,-171.45
6320,-171.76
6321,-171.47
6322,-170.62
6323,-170.27
6324,-170.58
6325,-167.55
6326,-167.77
6327,-166.06
6328,-165.27
6329,-165.01
6330,-165.24
6331,-166.88
6332,-165.34
6333,-166.96
6334,-166.33
6335,-167.54
6336,-167.66
6337,-167.12
6338,-166.02
6339,-166.75
6340,-167.87
6341,-167.71
6342,-167.47
6343,-167.81
6344,-167.05
6345,-167.38
6346,-168.3
6347,-167.2
6348,-167.09
6349,-168.57
6350,-168.04
6351,-169.39
6352,-169.57
6353,-170.32
6354,-171.79
6355,-172.27
6356,-172.51
6357,-173.03
6358,-172.53
6359,-172.5
6360,-172.62
6361,-172.84
6362,-170.35
6363,-170.12
6364,-170.92
6365,-170.68
6366,-170.96
6367,-171.06
6368,-170.99
6369,-171.69
6370,-172.33
6371,-172.16
6372,-170.85
6373,-170.98
6374,-170.36
6375,-169.34
6376,-169.42
6377,-169.72
6378,-170.57
6379,-169.77
6380,-170.1
6381,-170.22
6382,-169.28
6383,-169.13
6384,-168.94
6385,-168.95
6386,-169.25
6387,-168.66
6388,-169.8
6389,-170.0
6390,-169.85
6391,-170.26
6392,-169.5
6393,-168.78
6394,-168.95
6395,-168.99
6396,-167.72
6397,-167.79
6398,-167.66
6399,-167.48
6400,-166.59
6401,-166.72
6402,-165.6
6403,-165.75
6404,-164.91
6405,-164.53
6406,-165.09
6407,-164.64
6408,-165.29
6409,-164.21
6410,-164.33
6411,-164.17
6412,-164.45
6413,-164.4
6414,-164.22
6415,-162.73
6416,-166.0
6417,-167.48
6418,-167.12
6419,-166.54
6420,-166.61
6421,-166.16
6422,-166.83
6423,-167.03
6424,-167.21
6425,-166.36
6426,-166.65
6427,-166.94
6428,-166.67
6429,-166.84
6430,-167.12
6431,-165.57
6432,-165.45
6433,-164.01
6434,-163.91
6435,-162.57
6436,-162.67
6437,-163.51
6438,-163.59
6439,-162.83
6440,-162.13
6441,-161.42
6442,-161.78
6443,-161.8
6444,-161.97
6445,-161.08
6446,-160.4
6447,-160.74
6448,-161.76
6449,-160.83
6450,-161.21
6451,-159.74
6452,-161.25
6453,-160.73
6454,-159.07
6455,-159.45
6456,-159.31
6457,-159.5
6458,-159.35
6459,-159.32
6460,-159.96
6461,-160.62
6462,-161.37
6463,-161.29
6464,-160.32
6465,-161.12
6466,-161.57
6467,-161.83
6468,-162.05
6469,-161.14
6470,-160.88
6471,-160.57
6472,-161.39
6473,-161.33
6474,-161.46
6475,-161.82
6476,-161.08
6477,-161.13
6478,-160.33
6479,-160.43
6480,-160.75
6481,-161.31
6482,-161.15
6483,-162.63
6484,-162.65
6485,-163.03
6486,-162.8
6487,-163.03
6488,-162.07
6489,-162.61
6490,-162.42
6491,-162.17
6492,-163.25
6493,-162.85
6494,-163.01
6495,-163.85
6496,-163.88
6497,-163.75
6498,-163.81
6499,-163.74
6500,-163.71
6501,-164.31
6502,-165.38
6503,-165.43
6504,-167.56
6505,-169.85
6506,-170.11
6507,-169.14
6508,-169.16
6509,-169.91
6510,-169.98
6511,-170.28
6512,-169.59
6513,-169.72
6514,-170.56
6515,-171.12
6516,-167.78
6517,-166.73
6518,-167.66
6519,-168.06
6520,-168.03
6521,-168.86
6522,-169.05
6523,-169.33
6524,-169.0
6525,-169.64
6526,-169.02
6527,-168.7
6528,-170.09
6529,-171.1
6530,-170.63
6531,-171.58
6532,-172.43
6533,-172.38
6534,-173.45
6535,-174.54
6536,-175.23
6537,-174.75
6538,-175.21
6539,-175.51
6540,-175.26
6541,-175.4
6542,-174.95
6543,-175.24
6544,-174.71
6545,-175.33
6546,-175.95
6547,-176.41
6548,-176.37
6549,-176.83
6550,-177.55
6551,-176.87
6552,-175.45
6553,-176.32
6554,-175.86
6555,-175.89
6556,-176.02
6557,-175.72
6558,-175.78
6559,-176.3
6560,-177.15
6561,-176.66
6562,-177.0
6563,-177.53
6564,-177.4
6565,-176.47
6566,-178.85
6567,-178.76
6568,-178.33
6569,-178.68
6570,-178.64
6571,-179.33
6572,-179.08
6573,-179.81
6574,-179.52
6575,-180.22
6576,-180.84
6577,-181.46
6578,-182.53
6579,-182.45
6580,-182.13
6581,-181.49
6582,-181.9
6583,-181.77
6584,-181.33
6585,-181.3
6586,-182.31
6587,-181.85
6588,-181.41
6589,-180.88
6590,-181.58
6591,-181.66
6592,-181.61
6593,-181.84
6594,-182.21
6595,-181.58
6596,-181.25
6597,-181.21
6598,-180.95
6599,-180.78
6600,-181.93
6601,-181.06
6602,-180.97
6603,-181.14
6604,-180.21
6605,-177.45
6606,-177.49
6607,-177.93
6608,-178.0
6609,-177.23
6610,-177.32
6611,-176.78
6612,-177.22
6613,-177.03
6614,-176.17
6615,-176.06
6616,-175.71
6617,-176.71
6618,-175.86
6619,-175.46
6620,-175.16
6621,-174.4
6622,-173.12
6623,-172.39
6624,-172.27
6625,-171.57
6626,-171.88
6627,-172.19
6628,-170.95
6629,-170.16
6630,-170.79
6631,-169.42
6632,-169.05
6633,-169.31
6634,-169.73
6635,-168.85
6636,-168.03
6637,-167.9
6638,-167.33
6639,-168.6
6640,-168.87
6641,-169.41
6642,-170.1
6643,-169.51
6644,-169.55
6645,-169.12
6646,-168.3
6647,-167.81
6648,-167.82
6649,-167.63
6650,-166.52
6651,-166.93
6652,-166.82
6653,-166.19
6654,-166.5
6655,-166.05
6656,-166.15
6657,-165.87
6658,-166.28
6659,-165.79
6660,-164.17
6661,-164.12
6662,-163.17
6663,-163.39
6664,-162.83
6665,-163.44
6666,-160.4
6667,-160.35
6668,-161.01
6669,-161.21
6670,-160.97
6671,-160.56
6672,-162.77
6673,-161.76
6674,-161.79
6675,-160.85
6676,-160.55
6677,-159.73
6678,-159.16
6679,-159.25
6680,-159.1
6681,-158.8
6682,-158.32
6683,-157.23
6684,-157.42
6685,-157.33
6686,-155.88
6687,-155.86
6688,-156.51
6689,-156.84
6690,-156.19
6691,-156.12
6692,-155.98
6693,-155.61
6694,-154.51
6695,-154.57
6696,-154.27
6697,-154.2
6698,-154.78
6699,-155.18
6700,-154.28
6701,-154.55
6702,-153.62
6703,-152.9
6704,-152.47
6705,-152.99
6706,-152.43
6707,-151.73
6708,-151.25
6709,-151.98
6710,-151.19
6711,-151.31
6712,-151.69
6713,-152.95
6714,-153.46
6715,-153.32
6716,-153.6
6717,-152.12
6718,-152.54
6719,-152.99
6720,-152.88
6721,-152.43
6722,-152.29
6723,-152.68
6724,-152.67
6725,-153.5
6726,-154.55
6727,-154.58
6728,-154.55
6729,-154.6
6730,-154.11
6731,-156.22
6732,-155.91
6733,-155.95
6734,-154.44
6735,-155.27
6736,-156.12
6737,-156.64
6738,-156.55
6739,-155.04
6740,-155.81
6741,-154.89
6742,-154.27
6743,-154.19
6744,-153.91
6745,-154.31
6746,-154.36
6747,-153.77
6748,-152.96
6749,-151.88
6750,-151.98
6751,-151.97
6752,-152.3
6753,-152.47
6754,-152.81
6755,-151.85
6756,-152.25
6757,-152.45
6758,-151.97
6759,-152.03
6760,-152.21
6761,-152.58
6762,-152.83
6763,-152.67
6764,-153.19
6765,-152.99
6766,-153.79
6767,-153.46
6768,-153.52
6769,-154.42
6770,-155.06
6771,-154.53
6772,-152.13
6773,-152.26
6774,-152.55
6775,-153.62
6776,-154.05
6777,-153.85
6778,-153.65
6779,-154.27
6780,-154.21
6781,-154.32
6782,-154.82
6783,-154.67
6784,-154.39
6785,-154.22
6786,-154.63
6787,-155.15
6788,-155.07
6789,-155.17
6790,-155.09
6791,-155.06
6792,-155.03
6793,-155.65
6794,-156.75
6795,-156.62
6796,-156.84
6797,-157.0
6798,-156.92
6799,-156.68
6800,-157.29
6801,-157.31
6802,-157.43
6803,-158.46
6804,-159.07
6805,-159.76
6806,-160.45
6807,-160.63
6808,-160.86
6809,-159.6
6810,-160.49
6811,-160.85
6812,-160.79
6813,-159.69
6814,-159.8
6815,-160.77
6816,-160.83
6817,-164.64
6818,-165.03
6819,-164.07
6820,-163.86
6821,-163.99
6822,-164.42
6823,-164.54
6824,-164.66
6825,-163.74
6826,-162.86
6827,-162.79
6828,-163.46
6829,-163.71
6830,-167.09
6831,-164.87
6832,-165.09
6833,-165.04
6834,-164.78
6835,-164.15
6836,-163.46
6837,-162.77
6838,-163.07
6839,-163.14
6840,-162.28
6841,-162.91
6842,-163.17
6843,-162.94
6844,-163.41
6845,-163.65
6846,-163.42
6847,-163.4
6848,-163.79
6849,-164.01
6850,-163.96
6851,-163.81
6852,-163.59
6853,-163.09
6854,-162.42
6855,-163.01
6856,-163.23
6857,-163.03
6858,-163.26
6859,-162.64
6860,-162.44
6861,-162.18
6862,-163.22
6863,-162.97
6864,-163.03
6865,-162.88
6866,-162.35
6867,-162.61
6868,-161.53
6869,-160.63
6870,-162.46
6871,-163.07
6872,-162.84
6873,-162.11
6874,-161.75
6875,-160.91
6876,-160.42
6877,-160.25
6878,-160.84
6879,-160.1
6880,-160.24
6881,-160.8
6882,-161.01
6883,-161.61
6884,-162.22
6885,-162.83
6886,-162.9
6887,-162.9
6888,-163.22
6889,-162.45
6890,-162.45
6891,-162.37
6892,-161.85
6893,-161.69
6894,-160.87
6895,-160.4
6896,-160.03
6897,-160.17
6898,-159.7
6899,-159.24
6900,-158.31
6901,-158.45
6902,-158.87
6903,-158.36
6904,-157.52
6905,-156.33
6906,-155.72
6907,-155.89
6908,-155.64
6909,-156.28
6910,-156.36
6911,-156.16
6912,-155.5
6913,-155.74
6914,-155.53
6915,-154.58
6916,-154.43
6917,-151.29
6918,-151.37
6919,-152.0
6920,-152.18
6921,-152.13
6922,-151.74
6923,-151.43
6924,-151.35
6925,-151.32
6926,-151.24
6927,-151.76
6928,-151.69
6929,-151.07
6930,-148.35
6931,-148.59
6932,-148.91
6933,-148.94
6934,-149.4
6935,-148.79
6936,-149.83
6937,-149.83
6938,-149.64
6939,-150.21
6940,-150.11
6941,-150.05
6942,-150.39
6943,-150.65
6944,-150.35
6945,-150.05
6946,-150.85
6947,-151.17
6948,-151.59
6949,-151.57
6950,-151.53
6951,-151.51
6952,-151.43
6953,-152.05
6954,-152.09
6955,-151.7
6956,-150.6
6957,-150.83
6958,-150.94
6959,-151.87
6960,-152.91
6961,-152.66
6962,-152.34
6963,-152.97
6964,-153.37
6965,-153.44
6966,-153.63
6967,-153.36
6968,-155.46
6969,-155.65
6970,-153.8
6971,-154.44
6972,-154.77
6973,-155.64
6974,-156.21
6975,-155.65
6976,-155.83
6977,-156.87
6978,-157.6
6979,-157.64
6980,-158.34
6981,-158.94
6982,-158.64
6983,-158.34
6984,-158.64
6985,-157.6
6986,-157.67
6987,-157.58
6988,-157.22
6989,-157.68
6990,-157.49
6991,-157.27
6992,-157.96
6993,-158.22
6994,-158.43
6995,-158.63
6996,-160.05
6997,-159.91
6998,-160.56
6999,-160.89
7000,-161.72
7001,-161.69
7002,-161.46
7003,-161.3
7004,-161.49
7005,-162.11
7006,-162.47
7007,-162.14
7008,-162.89
7009,-162.76
7010,-163.06
7011,-163.46
7012,-163.49
7013,-163.01
7014,-162.46
7015,-162.66
7016,-163.32
7017,-163.38
7018,-164.16
7019,-165.0
7020,-164.56
7021,-164.55
7022,-166.03
7023,-165.53
7024,-165.26
7025,-165.46
7026,-165.66
7027,-164.85
7028,-164.68
7029,-164.52
7030,-163.78
7031,-163.7
7032,-163.99
7033,-164.05
7034,-163.76
7035,-163.92
7036,-162.78
7037,-162.26
7038,-162.27
7039,-162.21
7040,-163.12
7041,-162.98
7042,-163.37
7043,-163.46
7044,-163.47
7045,-163.17
7046,-163.31
7047,-163.2
7048,-163.58
7049,-163.74
7050,-163.86
7051,-163.64
7052,-163.22
7053,-162.54
7054,-162.65
7055,-165.21
7056,-165.65
7057,-164.86
7058,-164.1
7059,-163.72
7060,-162.93
7061,-163.19
7062,-162.29
7063,-162.18
7064,-162.64
7065,-164.7
7066,-164.68
7067,-164.44
7068,-163.01
7069,-162.93
7070,-162.31
7071,-161.23
7072,-160.74
7073,-160.55
7074,-160.14
7075,-160.89
7076,-161.62
7077,-160.79
7078,-159.25
7079,-159.0
7080,-158.39
7081,-158.34
7082,-158.64
7083,-158.46
7084,-158.48
7085,-158.88
7086,-158.64
7087,-158.21
7088,-158.14
7089,-158.42
7090,-158.6
7091,-158.73
7092,-157.84
7093,-157.23
7094,-157.92
7095,-158.61
7096,-157.76
7097,-157.7
7098,-156.99
7099,-157.05
7100,-156.59
7101,-156.05
7102,-156.04
7103,-156.62
7104,-156.48
7105,-156.26
7106,-155.99
7107,-157.82
7108,-157.81
7109,-158.55
7110,-157.67
7111,-156.81
7112,-157.24
7113,-157.82
7114,-157.67
7115,-157.87
7116,-157.75
7117,-157.12
7118,-155.91
7119,-154.61
7120,-154.7
7121,-155.13
7122,-154.32
7123,-154.42
7124,-154.37
7125,-154.62
7126,-154.32
7127,-154.32
7128,-153.7
7129,-154.26
7130,-154.76
7131,-154.69
7132,-153.91
7133,-153.86
7134,-154.35
7135,-154.58
7136,-154.6
7137,-156.29
7138,-156.76
7139,-156.37
7140,-155.54
7141,-155.7
7142,-155.03
7143,-155.4
7144,-155.52
7145,-156.05
7146,-155.57
7147,-155.43
7148,-154.15
7149,-153.63
7150,-153.62
7151,-154.62
7152,-155.84
7153,-156.19
7154,-156.49
7155,-154.88
7156,-155.45
7157,-156.44
7158,-157.55
7159,-157.16
7160,-157.11
7161,-156.97
7162,-157.24
7163,-157.04
7164,-155.97
7165,-153.84
7166,-153.94
7167,-154.44
7168,-154.87
7169,-154.37
7170,-154.44
7171,-154.86
7172,-155.42
7173,-155.31
7174,-155.5
7175,-155.2
7176,-155.09
7177,-155.23
7178,-155.02
7179,-155.24
7180,-155.13
7181,-154.23
7182,-153.77
7183,-153.59
7184,-153.64
7185,-153.99
7186,-154.02
7187,-154.29
7188,-154.04
7189,-153.39
7190,-153.18
7191,-152.84
7192,-153.19
7193,-152.92
7194,-151.83
7195,-151.31
7196,-151.14
7197,-151.52
